Dataset,Model,KFold,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
1_ALOI,ECOD,1,49.67441860465116,3.5584291211457244,87.1,0.0025224584529629215,0.051470588235294115,0.033816425120772944,0.1076923076923077,0.2910308837890625,0.05933213233947754
1_ALOI,ECOD,2,51.3771090952299,3.2251303319335047,86.5,-0.025622890771036994,0.02877697841726619,0.018604651162790697,0.06349206349206349,0.02671504020690918,0.10985302925109863
1_ALOI,ECOD,3,53.58822154709044,3.0918872497846888,88.3,0.007776140127001167,0.04878048780487805,0.031413612565445025,0.10909090909090909,0.03523087501525879,0.09536600112915039
1_ALOI,ECOD,4,55.50859106529209,3.896375568378562,87.85,0.010721338968865254,0.054474708171206226,0.03553299492385787,0.11666666666666667,0.039984941482543945,0.10892391204833984
1_ALOI,ECOD,5,50.00130982631703,3.596665398571766,88.14999999999999,-0.005528735884194787,0.04048582995951417,0.026595744680851064,0.0847457627118644,0.04803013801574707,0.09553194046020508
2_annthyroid,ECOD,1,81.73833378160302,33.88701240370152,88.19444444444444,0.26957590577656515,0.31451612903225806,0.24375,0.4431818181818182,0.013979196548461914,0.012659072875976562
2_annthyroid,ECOD,2,85.78962709888219,35.61530295861126,87.70833333333333,0.3190514615190426,0.3745583038869258,0.3081395348837209,0.4774774774774775,0.006001949310302734,0.012022972106933594
2_annthyroid,ECOD,3,87.80692201069277,45.31683582687931,88.88888888888889,0.3850396760413206,0.42857142857142855,0.3448275862068966,0.5660377358490566,0.0043239593505859375,0.018861055374145508
2_annthyroid,ECOD,4,81.98553141135973,28.869675736657573,84.72222222222221,0.22826359677577648,0.2948717948717949,0.23,0.4107142857142857,0.008282899856567383,0.012262105941772461
2_annthyroid,ECOD,5,84.39314947251455,43.09257343254942,86.31944444444444,0.26671095745077683,0.33220338983050846,0.2752808988764045,0.4188034188034188,0.010348081588745117,0.01175999641418457
3_backdoor,ECOD,1,87.90301092459364,12.131693705040995,88.55,0.19324760700923582,0.18505338078291814,0.1145374449339207,0.48148148148148145,0.17715191841125488,0.44961094856262207
3_backdoor,ECOD,2,86.76047417769273,9.24620501012997,89.0,0.22900718811064824,0.1791044776119403,0.1038961038961039,0.6486486486486487,0.17158913612365723,0.4879758358001709
3_backdoor,ECOD,3,83.46300613871934,11.535065584075577,89.55,0.1881366207122517,0.19305019305019305,0.125,0.423728813559322,0.20311689376831055,0.46155500411987305
3_backdoor,ECOD,4,81.46274082151945,8.860671226972974,90.14999999999999,0.20835594792971127,0.16877637130801687,0.09900990099009901,0.5714285714285714,0.19239020347595215,0.533073902130127
3_backdoor,ECOD,5,84.09138924938883,16.532471278067444,88.44999999999999,0.19893173847673942,0.18374558303886926,0.11206896551724138,0.5098039215686274,0.17572927474975586,0.5375669002532959
4_breastw,ECOD,1,99.45438673068529,99.20250245470011,97.08029197080292,0.942399914590408,0.9666666666666667,0.9354838709677419,1.0,0.07526278495788574,0.0012333393096923828
4_breastw,ECOD,2,99.77443609022556,99.44812230915143,96.35036496350365,0.9201002915294421,0.9438202247191011,0.8936170212765957,1.0,0.0009369850158691406,0.0013918876647949219
4_breastw,ECOD,3,98.54276158623985,96.36375778894394,95.62043795620438,0.9090044529703167,0.9387755102040817,0.8846153846153846,1.0,0.0006649494171142578,0.0013358592987060547
4_breastw,ECOD,4,99.59473150962512,99.01882098644633,94.85294117647058,0.8906812392258043,0.9230769230769231,0.8571428571428571,1.0,0.0011620521545410156,0.002431154251098633
4_breastw,ECOD,5,99.65397923875433,99.43537879903087,97.05882352941177,0.9381978471646261,0.9615384615384616,0.9433962264150944,0.9803921568627451,0.0007572174072265625,0.002071857452392578
5_campaign,ECOD,1,78.18684826558841,31.874807776428916,84.85000000000001,0.2883724978549984,0.37267080745341613,0.3448275862068966,0.40540540540540543,0.06399106979370117,0.16581988334655762
5_campaign,ECOD,2,80.7286297618177,41.03094199484858,85.25,0.33445966412828976,0.4181459566074951,0.39849624060150374,0.43983402489626555,0.05563092231750488,0.14767980575561523
5_campaign,ECOD,3,78.93199266254501,38.650503176896855,86.3,0.3416683056626257,0.41452991452991456,0.3688212927756654,0.47317073170731705,0.059103965759277344,0.1454029083251953
5_campaign,ECOD,4,77.62844114255144,32.25393635401161,84.2,0.28647851166045846,0.373015873015873,0.33451957295373663,0.42152466367713004,0.049401044845581055,0.155289888381958
5_campaign,ECOD,5,78.4157222151872,33.60234674671357,85.3,0.30518335947258574,0.38493723849372385,0.3458646616541353,0.4339622641509434,0.06257271766662598,0.127305269241333
6_cardio,ECOD,1,97.31651376146789,80.87609442886694,92.37057220708446,0.7057229079551773,0.7254901960784313,0.5967741935483871,0.925,0.00613713264465332,0.020524978637695312
6_cardio,ECOD,2,96.88164422395464,74.50260454594063,89.89071038251366,0.6398686458434034,0.6407766990291263,0.4782608695652174,0.9705882352941176,0.0057070255279541016,0.013087034225463867
6_cardio,ECOD,3,94.12698412698414,63.39759146198438,89.34426229508196,0.5154286377242681,0.5411764705882353,0.41818181818181815,0.7666666666666667,0.00521397590637207,0.0291593074798584
6_cardio,ECOD,4,97.15169715169715,79.03760388740054,92.07650273224044,0.6611681976097175,0.6741573033707865,0.5357142857142857,0.9090909090909091,0.0030019283294677734,0.0066759586334228516
6_cardio,ECOD,5,94.40131733709714,61.48616899996715,90.1639344262295,0.6273121836032965,0.6538461538461539,0.5230769230769231,0.8717948717948718,0.0052509307861328125,0.0078067779541015625
7_Cardiotocography,ECOD,1,84.52836756004177,63.45512622455054,83.21513002364065,0.4434720940687843,0.5419354838709678,0.6,0.49411764705882355,0.004550933837890625,0.028471946716308594
7_Cardiotocography,ECOD,2,85.61617458279845,62.885866518020265,82.97872340425532,0.47072136365391454,0.5662650602409639,0.6619718309859155,0.49473684210526314,0.003937959671020508,0.030319929122924805
7_Cardiotocography,ECOD,3,81.76959257223139,59.68794873329455,79.43262411347519,0.41047589276646246,0.5396825396825397,0.5862068965517241,0.5,0.008379936218261719,0.008829832077026367
7_Cardiotocography,ECOD,4,84.50615649410831,60.09574777483627,82.97872340425532,0.46124685746509086,0.5609756097560976,0.6301369863013698,0.5054945054945055,0.006316184997558594,0.01566791534423828
7_Cardiotocography,ECOD,5,86.93989606824198,65.78488757264321,84.59715639810426,0.518732452798311,0.6060606060606061,0.6944444444444444,0.5376344086021505,0.0029032230377197266,0.01892685890197754
8_celeba,ECOD,1,75.66598360655736,15.886239738593085,88.05,0.18394447184229262,0.1672473867595819,0.100418410041841,0.5,0.13500404357910156,0.10389304161071777
8_celeba,ECOD,2,79.75572405034923,12.898051914926304,90.4,0.23482140899245504,0.2,0.12060301507537688,0.5853658536585366,0.029922962188720703,0.10415506362915039
8_celeba,ECOD,3,76.68781725888326,11.916369954914332,89.05,0.1784562712017393,0.13438735177865613,0.07623318385650224,0.5666666666666667,0.05380725860595703,0.07319808006286621
