Dataset,Model,KFold,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
1_ALOI,MSR_SFF_OD,1,64.80584192439864,7.270473267257242,95.89999999999999,0.07475176628171756,0.08888888888888889,0.13333333333333333,0.06666666666666667,2.182535409927368,0.021628618240356445
1_ALOI,MSR_SFF_OD,2,68.05154639175257,6.585529342460992,95.95,0.05562271656903068,0.06896551724137931,0.1111111111111111,0.05,0.5800671577453613,0.02545928955078125
1_ALOI,MSR_SFF_OD,3,64.63530927835052,7.684578742158053,96.6,0.13842045950113577,0.1282051282051282,0.2777777777777778,0.08333333333333333,0.5993070602416992,0.02283763885498047
1_ALOI,MSR_SFF_OD,4,67.3598018244997,6.608725617120094,96.35000000000001,0.019983757716560437,0.02666666666666667,0.07142857142857142,0.01639344262295082,0.5961852073669434,0.021819353103637695
1_ALOI,MSR_SFF_OD,5,68.60727601687536,6.866582468845017,96.39999999999999,0.07859675853512142,0.07692307692307693,0.17647058823529413,0.04918032786885246,0.572892427444458,0.018419981002807617
2_annthyroid,MSR_SFF_OD,1,93.84670872111114,51.74957165498285,93.33333333333333,0.3722216052524285,0.3684210526315789,0.6086956521739131,0.2641509433962264,0.38103318214416504,0.0159456729888916
2_annthyroid,MSR_SFF_OD,2,91.96002271595937,46.9698455255511,93.26388888888889,0.3345112412676027,0.302158273381295,0.65625,0.19626168224299065,0.33405089378356934,0.015639305114746094
2_annthyroid,MSR_SFF_OD,3,93.82883103953559,52.83442612532857,93.61111111111111,0.4227605211506608,0.425,0.6415094339622641,0.3177570093457944,0.8243868350982666,0.015387535095214844
2_annthyroid,MSR_SFF_OD,4,93.09617123907145,52.81003270724606,93.26388888888889,0.34981757696417637,0.3310344827586207,0.631578947368421,0.22429906542056074,0.9670426845550537,0.016503572463989258
2_annthyroid,MSR_SFF_OD,5,93.62691140074737,54.305257635371774,93.88888888888889,0.4257741878848908,0.3972602739726027,0.7435897435897436,0.27102803738317754,0.6809248924255371,0.01798105239868164
3_backdoor,MSR_SFF_OD,1,95.66896536697497,57.95566686417689,98.55000000000001,0.7406966761681099,0.7387387387387387,0.640625,0.8723404255319149,0.9233200550079346,0.031610965728759766
3_backdoor,MSR_SFF_OD,2,93.3217853602205,48.714504830128305,98.1,0.6759835568287496,0.6724137931034483,0.5652173913043478,0.8297872340425532,0.9412152767181396,0.030720949172973633
3_backdoor,MSR_SFF_OD,3,98.78256038173676,75.3467715934784,99.25,0.84980726394021,0.8514851485148515,0.7962962962962963,0.9148936170212766,1.0453007221221924,0.030687808990478516
3_backdoor,MSR_SFF_OD,4,91.65713414169144,52.00773549872072,98.4,0.7018745843130456,0.7037037037037037,0.6229508196721312,0.8085106382978723,0.9823269844055176,0.029592275619506836
3_backdoor,MSR_SFF_OD,5,93.95811987704919,62.86813901888218,98.9,0.7801121167649163,0.7843137254901961,0.7407407407407407,0.8333333333333334,1.0255460739135742,0.02845287322998047
4_breastw,MSR_SFF_OD,1,98.02200374531836,93.4709046060149,95.62043795620438,0.9037921348314607,0.9375,0.9375,0.9375,0.028928756713867188,0.01526021957397461
4_breastw,MSR_SFF_OD,2,99.00514981273407,96.99264333651765,92.7007299270073,0.8407665295288299,0.8863636363636364,0.975,0.8125,0.02440929412841797,0.015306949615478516
4_breastw,MSR_SFF_OD,3,99.83614232209739,99.7067247157586,91.24087591240875,0.8129520829107402,0.8571428571428571,1.0,0.75,0.02135753631591797,0.014854192733764648
4_breastw,MSR_SFF_OD,4,98.30265359789625,94.25544310304804,89.70588235294117,0.7717707834116753,0.8333333333333334,0.9459459459459459,0.7446808510638298,0.02178478240966797,0.01564764976501465
4_breastw,MSR_SFF_OD,5,97.20643939393938,90.52041923125934,88.97058823529412,0.7553932072613148,0.8314606741573034,0.9024390243902439,0.7708333333333334,0.02175593376159668,0.015671968460083008
5_campaign,MSR_SFF_OD,1,77.16777323799795,32.63073421224853,88.8,0.133469612791525,0.1111111111111111,0.4375,0.06363636363636363,0.6553244590759277,0.026351451873779297
5_campaign,MSR_SFF_OD,2,77.61772216547497,33.33421894228734,88.8,0.133469612791525,0.1111111111111111,0.4375,0.06363636363636363,0.6649892330169678,0.026340723037719727
5_campaign,MSR_SFF_OD,3,74.54108897418094,29.499439223489276,89.0,0.17648435245726807,0.14728682170542637,0.5135135135135135,0.08597285067873303,0.5643537044525146,0.027536392211914062
5_campaign,MSR_SFF_OD,4,72.27457593492709,28.09377533336288,88.9,0.17410571027348667,0.15267175572519084,0.4878048780487805,0.09049773755656108,0.5926699638366699,0.02598094940185547
5_campaign,MSR_SFF_OD,5,75.68922497005029,30.48606258884955,89.0,0.15224537170857266,0.11290322580645161,0.5185185185185185,0.06334841628959276,0.5653500556945801,0.026144027709960938
6_cardio,MSR_SFF_OD,1,96.80261832829808,81.07325589396768,95.91280653950953,0.7462596208382727,0.7457627118644068,0.9565217391304348,0.6111111111111112,0.11706709861755371,0.002561330795288086
6_cardio,MSR_SFF_OD,2,95.71860164005179,71.62028999468322,94.26229508196722,0.6213483310475574,0.631578947368421,0.8181818181818182,0.5142857142857142,0.10967278480529785,0.002673625946044922
6_cardio,MSR_SFF_OD,3,96.90116529995684,81.66645133464637,95.90163934426229,0.7395865850008593,0.7457627118644068,0.9166666666666666,0.6285714285714286,0.1100313663482666,0.0017333030700683594
6_cardio,MSR_SFF_OD,4,94.82952093223996,62.6426852660931,93.98907103825137,0.6437080471841228,0.6764705882352942,0.696969696969697,0.6571428571428571,0.11159777641296387,0.0017774105072021484
6_cardio,MSR_SFF_OD,5,94.7302546396202,71.9896615366471,94.80874316939891,0.65643732817372,0.6415094339622641,0.9444444444444444,0.4857142857142857,0.11002516746520996,0.0018682479858398438
7_Cardiotocography,MSR_SFF_OD,1,84.36590571040549,65.07140813527785,83.451536643026,0.45235398542763555,0.4262295081967213,0.9285714285714286,0.2765957446808511,0.12380313873291016,0.002254009246826172
7_Cardiotocography,MSR_SFF_OD,2,79.64809384164222,52.56306701098321,81.08747044917257,0.32840975564635827,0.3333333333333333,0.7407407407407407,0.21505376344086022,0.10786056518554688,0.0016002655029296875
7_Cardiotocography,MSR_SFF_OD,3,79.92179863147605,61.640994998854126,83.92434988179669,0.4621612991098046,0.46875,0.8571428571428571,0.3225806451612903,0.0317227840423584,0.0020542144775390625
7_Cardiotocography,MSR_SFF_OD,4,78.71293580971,56.85738775441619,82.50591016548464,0.39830609386077254,0.4032258064516129,0.8064516129032258,0.26881720430107525,0.1094369888305664,0.0017006397247314453
7_Cardiotocography,MSR_SFF_OD,5,79.56008759028663,57.246315995828375,81.99052132701422,0.37784140568005486,0.3333333333333333,0.9047619047619048,0.20430107526881722,0.11035847663879395,0.0014622211456298828
8_celeba,MSR_SFF_OD,1,64.92377765383901,6.477430667707439,97.3,0.13008162000315573,0.12903225806451613,0.2222222222222222,0.09090909090909091,0.6599020957946777,0.024393796920776367
8_celeba,MSR_SFF_OD,2,68.95507994050938,7.104196639454491,97.0,0.10869257002313287,0.11764705882352941,0.16666666666666666,0.09090909090909091,0.6657891273498535,0.02398538589477539
8_celeba,MSR_SFF_OD,3,74.45296959363455,8.176457461456085,97.3,0.10404329299850115,0.1,0.2,0.06666666666666667,0.6351628303527832,0.02443838119506836
8_celeba,MSR_SFF_OD,4,65.20488775220232,5.880998593600503,96.39999999999999,0.059747393941021326,0.07692307692307693,0.09090909090909091,0.06666666666666667,0.6908180713653564,0.024656057357788086
8_celeba,MSR_SFF_OD,5,60.31202046035806,5.1386105976852905,96.6,0.06620848460440198,0.08108108108108109,0.10344827586206896,0.06666666666666667,0.6551806926727295,0.02758479118347168
9_census,MSR_SFF_OD,1,72.06275365896973,12.300512748759097,93.05,0.07577982759657544,0.07947019867549669,0.21428571428571427,0.04878048780487805,1.8981258869171143,0.09019970893859863
9_census,MSR_SFF_OD,2,70.71892961870482,10.755463914982988,92.75,0.036897661106997354,0.05228758169934641,0.13333333333333333,0.032520325203252036,1.7855710983276367,0.0817410945892334
9_census,MSR_SFF_OD,3,70.67323310420105,10.805329996607291,92.45,0.04059524532185913,0.062111801242236024,0.13157894736842105,0.04065040650406504,1.5823073387145996,0.08406877517700195
9_census,MSR_SFF_OD,4,73.66776251673014,15.092830520303316,92.75,0.11767889214442435,0.1317365269461078,0.25,0.08943089430894309,1.532977819442749,0.09058332443237305
9_census,MSR_SFF_OD,5,76.4372979572185,14.720775956249351,92.65,0.07240918295788197,0.08695652173913043,0.1891891891891892,0.056451612903225805,1.561028242111206,0.07454156875610352
10_cover,MSR_SFF_OD,1,97.39635995955511,41.65490568220634,98.75,0.6091593155378535,0.5901639344262295,0.46153846153846156,0.8181818181818182,0.8171858787536621,0.03639101982116699
10_cover,MSR_SFF_OD,2,99.42894567515395,53.68036908284587,99.1,0.6907070597475249,0.6785714285714286,0.5588235294117647,0.8636363636363636,0.8266561031341553,0.030585050582885742
10_cover,MSR_SFF_OD,3,97.5549223274198,44.56049851906387,99.0,0.5803759513911573,0.5833333333333334,0.5384615384615384,0.6363636363636364,0.8241477012634277,0.03100872039794922
10_cover,MSR_SFF_OD,4,97.78012684989429,47.27825359096222,99.05000000000001,0.6464735114382093,0.6415094339622641,0.5483870967741935,0.7727272727272727,0.8341209888458252,0.028017044067382812
10_cover,MSR_SFF_OD,5,97.83818257790679,34.87523084089755,98.35000000000001,0.5465618456053797,0.5217391304347826,0.391304347826087,0.782608695652174,0.8072893619537354,0.028167247772216797
11_donors,MSR_SFF_OD,1,99.23361522198731,78.83211678832117,98.55000000000001,0.8810437111847483,0.8816326530612245,0.7883211678832117,1.0,0.6393153667449951,0.025964736938476562
11_donors,MSR_SFF_OD,2,99.63002114164905,88.52459016393442,99.3,0.937387569940191,0.9391304347826087,0.8852459016393442,1.0,0.6427268981933594,0.025882244110107422
11_donors,MSR_SFF_OD,3,99.4450317124736,83.72093023255815,98.95,0.9098993406247335,0.9113924050632911,0.8372093023255814,1.0,0.6546528339385986,0.016694307327270508
11_donors,MSR_SFF_OD,4,99.63002114164905,88.52459016393442,99.3,0.937387569940191,0.9391304347826087,0.8852459016393442,1.0,0.6683783531188965,0.026698589324951172
11_donors,MSR_SFF_OD,5,99.57694341618192,87.2,99.2,0.9298504681819613,0.9316239316239316,0.872,1.0,0.6370530128479004,0.016776561737060547
12_fault,MSR_SFF_OD,1,80.15748031496064,65.5100711422554,66.58097686375322,0.13486364651819155,0.12162162162162163,0.6923076923076923,0.06666666666666667,0.12465214729309082,0.004730701446533203
12_fault,MSR_SFF_OD,2,80.74098013867669,69.98175617912104,66.75257731958763,0.1401415220904816,0.0979020979020979,0.7777777777777778,0.05223880597014925,0.11890959739685059,0.004820585250854492
12_fault,MSR_SFF_OD,3,84.27253496298037,75.24630751362022,69.3298969072165,0.2682327964769021,0.2119205298013245,0.9411764705882353,0.11940298507462686,0.1244039535522461,0.004265546798706055
