Dataset,Model,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
14_glass,COPOD,67.46031746031746,6.631578947368421,84.61538461538461,-0.0667501565762345,0.0,0.0,0.0,0.0020256042480468,0.0040478706359863
15_Hepatitis,COPOD,83.75,42.65873015873016,75.0,-0.1348399724926484,0.0,0.0,0.0,0.0012221336364746,0.003162145614624
16_http,COPOD,48.389173598413635,0.6361846880920687,89.4,0.0110356352606624,0.0124223602484472,0.0064724919093851,0.1538461538461538,0.0040223598480224,0.0138995647430419
17_InternetAds,COPOD,50.09848484848485,21.317815542457293,76.77966101694915,0.0294021474573123,0.1383647798742138,0.2244897959183673,0.1,0.0042803287506103,0.0163257122039794
18_Ionosphere,COPOD,65.36548029085343,41.89819430917115,59.43396226415094,-0.1510862047450623,0.0,0.0,0.0,0.0016396045684814,0.0048830509185791
19_landsat,COPOD,65.90151783042734,23.76388337102644,72.1387881926463,-0.1480268337837718,0.0,0.0,0.0,0.013845682144165,0.0730533599853515
20_letter,COPOD,71.00695771848,9.338518457056754,86.875,-0.0700136561249871,0.0,0.0,0.0,0.004584789276123,0.0156490802764892
21_Lymphography,COPOD,68.6046511627907,9.821428571428571,73.33333333333333,-0.115278083540847,0.0,0.0,0.0,0.0013773441314697,0.0035200119018554
22_magic.gamma,COPOD,59.04044012328422,35.2842618631092,59.03333333333334,-0.1779171034693587,0.0144346431435445,0.0412844036697247,0.0087463556851311,0.0059490203857421,0.0241265296936035
23_mammography,COPOD,50.24379380669964,1.82813708202614,88.26666666666667,-0.0304422635947623,0.0112359550561797,0.0067114093959731,0.0344827586206896,0.0061051845550537,0.0224878787994384
24_mnist,COPOD,49.1869918699187,8.215886936478494,82.11310828583954,-0.0982174158155719,0.0,0.0,0.0,0.0229489803314209,0.0912952423095703
25_musk,COPOD,62.75862068965517,3.9553407230938897,87.81284004352557,-0.0568774219424644,0.0,0.0,0.0,0.0076546669006347,0.0267090797424316
26_optdigits,COPOD,67.05348517972443,4.6079709859306455,87.34824281150159,-0.0594658235646512,0.0,0.0,0.0,0.011625051498413,0.057558536529541
27_PageBlocks,COPOD,50.26932442742861,8.399706480591975,82.01483312731767,-0.0920372992085336,0.0068259385665529,0.0069444444444444,0.0067114093959731,0.0052652359008789,0.0186948776245117
28_pendigits,COPOD,62.37067391568954,2.9001666014162284,76.7103347889374,-0.0575776776792331,0.0123456790123456,0.0068649885583524,0.0612244897959183,0.0085270404815673,0.0326385498046875
29_Pima,COPOD,42.78632478632479,26.836324579720916,58.00865800865801,-0.2249606353329238,0.0,0.0,0.0,0.0014660358428955,0.0041279792785644
30_satellite,COPOD,57.3857391057689,30.530068060440524,62.55825996892802,-0.1814113164073016,0.0,0.0,0.0,0.0116777420043945,0.0662183761596679
31_satimage-2,COPOD,57.55428455737207,1.5006932164661486,89.60367604824813,-0.0365544643453165,0.0,0.0,0.0,0.0232808589935302,0.0913002490997314
32_shuttle,COPOD,81.76677988158491,15.016226213152112,86.7,0.1684541474960401,0.2252427184466019,0.1736526946107784,0.3204419889502762,0.0082135200500488,0.0289092063903808
33_skin,COPOD,49.840611182017795,19.71544482666937,72.23333333333333,-0.0481057424708615,0.0955483170466883,0.1496598639455782,0.0701754385964912,0.0034587383270263,0.0121235847473144
34_smtp,COPOD,54.651550516838945,0.0734753857457751,90.63333333333333,-0.005858768404076,0.0,0.0,0.0,0.0041115283966064,0.0142045021057128
35_SpamBase,COPOD,62.90073141924994,40.98409219232838,54.86935866983374,-0.2111010365135205,0.0,0.0,0.0,0.0060129165649414,0.0253124237060546
36_speech,COPOD,64.26954042267695,2.6270872611911806,88.60759493670885,-0.0458964936650891,0.0,0.0,0.0,0.0084435939788818,0.0322320461273193
37_Stamps,COPOD,64.25925925925927,18.00178741432798,82.35294117647058,0.0066577955161413,0.1,0.125,0.0833333333333333,0.001335859298706,0.0036191940307617
38_thyroid,COPOD,44.51714801444043,1.8601154042845804,88.16254416961131,-0.0282309175983379,0.0147058823529411,0.0089285714285714,0.0416666666666666,0.0029265880584716,0.0097861289978027
