Dataset,Model,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
47_yeast,DeepSVDD,90.87889571875336,84.21791759748322,84.30493273542601,0.6593254969392088,0.779874213836478,0.8104575163398693,0.7515151515151515,1.684128761291504,1.685763597488403
1_ALOI,PCA,88.65699712687264,14.474108397091822,90.1,0.2414054418807618,0.2245430809399478,0.1414473684210526,0.5443037974683544,0.021867036819458,0.0276193618774414
2_annthyroid,PCA,83.0328125,30.315480632831164,88.10185185185185,0.332857903072091,0.3836930455635491,0.311284046692607,0.5,0.0035662651062011,0.0048716068267822
3_backdoor,PCA,100.0,100.0,90.76666666666668,0.4096563217977041,0.3126550868486352,0.1852941176470588,1.0,0.4289331436157226,0.6987860202789307
4_breastw,PCA,86.05939716312056,67.4682605160733,78.04878048780488,0.4512397017621553,0.5631067961165048,0.7435897435897436,0.453125,0.002131700515747,0.0028097629547119
5_campaign,PCA,99.60468974892052,96.76041364218013,91.5,0.6975271317200532,0.6989374262101535,0.5372050816696915,1.0,0.0350544452667236,0.0615792274475097
6_cardio,PCA,93.6938775510204,62.60531308935987,89.63636363636364,0.6031851549392955,0.6369426751592356,0.5154639175257731,0.8333333333333334,0.0031464099884033,0.0044097900390625
7_Cardiotocography,PCA,94.727605012764,77.57420258209304,87.4015748031496,0.6831435204666112,0.7530864197530864,0.6594594594594595,0.8776978417266187,0.0030851364135742,0.0044872760772705
8_celeba,PCA,97.91017135891606,57.09872490266198,90.23333333333332,0.3730981772797501,0.2765432098765432,0.1613832853025936,0.9655172413793104,0.0213279724121093,0.0332911014556884
9_census,PCA,99.88352826944832,99.23738071596831,89.66666666666666,0.5457081228515046,0.5032051282051282,0.3369098712446352,0.9936708860759492,2.0806591510772705,4.445621490478516
10_cover,PCA,94.75420875420876,22.601477743235684,89.43333333333334,0.2392548105717145,0.1409214092140921,0.0766961651917404,0.8666666666666667,0.0055985450744628,0.0077080726623535
11_donors,PCA,79.08614737011509,27.414864339072953,88.5,0.2831168895127601,0.3002028397565923,0.2090395480225988,0.5323741007194245,0.0051321983337402,0.0070641040802001
12_fault,PCA,90.24772497472196,84.59047254522956,82.50428816466552,0.6169878272932413,0.745,0.8054054054054054,0.6930232558139535,0.0034399032592773,0.0050628185272216
13_fraud,PCA,95.18407296185076,2.201114238219852,89.93333333333334,0.094047384249934,0.0194805194805194,0.0098360655737704,1.0,0.0131757259368896,0.0188367366790771
14_glass,PCA,23.809523809523817,2.9910714285714284,78.46153846153847,-0.0847807806798594,0.0,0.0,0.0,0.0019648075103759,0.0026214122772216
15_Hepatitis,PCA,100.0,100.0,83.33333333333334,0.6324555320336759,0.6666666666666666,0.5,1.0,0.0050864219665527,0.0057606697082519
