Model,AUCROC_mean,AUCROC_std,AUCPR_mean,AUCPR_std,Accuracy_mean,Accuracy_std,MCC_mean,MCC_std,F1 Score_mean,F1 Score_std,Precision_mean,Precision_std,Recall_mean,Recall_std,Time Train_mean,Time Train_std,Time Test_mean,Time Test_std
AutoEncoder,91.09519569697393,11.269457115297453,63.70753155683223,32.092050053281554,87.44161304178184,3.575658999439275,0.44760570183976156,0.22309809233399225,0.4540319384694478,0.25750050562978044,0.3758179016876765,0.27006949361375854,0.7882089638254449,0.2468272621642417,4.896545039846542,4.107473381600147,5.041417116814471,4.21684567791396
COPOD,86.78734799089038,12.620605887980982,53.99154712256394,31.30508972766514,86.66724923770354,6.260333992287429,0.3769722766121757,0.21334373065022594,0.39269031716578723,0.22428532050590588,0.3752629758762227,0.276822986696013,0.6421546137828037,0.2897079824628559,0.06861766348493856,0.19682226868492259,0.27472505163639144,0.7855857549548027
DIF,90.43952889600018,10.688773981857418,65.28535856026308,30.084753978393746,90.27499841108846,10.102656010719306,0.378242976053648,0.25613936983147895,0.34546392506804835,0.2655307384961884,0.6532812462847144,0.3785028889183717,0.351318156113124,0.3350317169492728,11.090712643684224,8.51051068736038,19.587857013053082,15.112601501783328
DeepSVDD,84.91421648400336,14.068827855070463,48.10602428412274,29.775241032060322,86.30356265491568,5.354523392761635,0.3509291343530823,0.22136057332936213,0.3810622542632307,0.24372478619543517,0.3478732817595693,0.2773729087550642,0.6035820321357411,0.250909265307299,7.016713619232178,5.826909969325204,7.020151747033951,5.828187067290379
ECOD,89.03176767675497,13.493508345259752,61.34884162081708,30.391527921868175,87.496524594191,5.529402720548432,0.42785769500255183,0.21570489574347992,0.4374055595931656,0.23712117993662232,0.4018213723226222,0.288231923864176,0.7145375997157656,0.25786768043992303,0.07820512893352098,0.20067622246616473,0.26218033851461203,0.6692881746492968
IForest,89.1271118408448,10.1828227276954,55.33651099230992,31.468756748293675,86.78850866859703,4.585732641777603,0.4054004589079303,0.20844466706385942,0.4233316409692547,0.2385168673264551,0.36503561052223954,0.264120080841107,0.7114707549580678,0.24153066222325736,0.2172437525810079,0.04934383089770594,0.2551420648047264,0.061728514542989346
KNN,89.2345288114095,10.959230430235083,62.326974189770894,30.54650236825545,87.97020346717524,4.140346797201995,0.4227248318972531,0.23091547638763618,0.4331633380434439,0.2573747935306947,0.3835930492847278,0.28810604856771566,0.7162086345776528,0.26809294728327987,0.106647455945928,0.2608586907647336,0.15402977010037033,0.3004902827064982
LUNAR,91.2146512574431,10.466113531770379,68.20302956992741,31.204752996147395,85.76616915484757,8.595454044979636,0.43423013718720244,0.23805395496283907,0.44359094253309334,0.26833340530521915,0.3764283980660635,0.2858846709823636,0.7719724330100297,0.25977202101691865,18.27730628277393,10.789827627163913,18.43072041044844,10.930605295811548
NeuTraLAD,78.39712764962127,16.7744564244671,39.86172612404878,26.425363985773668,87.51071553188936,10.113628854044599,0.26316654150992175,0.1883527437029637,0.2706175677743917,0.18047684396068223,0.423674254404599,0.3155385627092389,0.31566917336079575,0.23808539396848935,46.19736177870568,40.5252235141445,46.22654106769156,40.55163824838329
OCSVM,84.04443267228301,17.93871261056912,52.67641164281207,34.264710366782815,61.52377266929597,36.28174842868667,0.263588788816484,0.2647040873252103,0.3340348509721513,0.2579450909169891,0.2704329300227445,0.2619076999197123,0.8095187024270237,0.2769811916817681,2.8042543847510157,4.170558691286249,4.405953123214397,6.303742022779332
PCA,87.75784567684109,13.91393402172618,55.82743905228115,32.41825225255469,86.62866717439648,4.806092901308506,0.39555382118395543,0.21362704052418444,0.4152762540479782,0.24120273960845787,0.35515615583630267,0.25715220184790377,0.7020883253734774,0.262564857391045,0.1879905335446621,0.8309506494185314,0.422856645381197,2.003278596841475
SFF_OD,87.93803917467096,15.482589525371871,53.17932690747833,29.673041119497533,90.31397149523,13.985679161097252,0.47941654002068035,0.294819944940415,0.48667667383366764,0.29785113091543103,0.6112525740995873,0.3223879922506262,0.525951712126648,0.3455114782231033,0.1610062325254399,0.47620074142797253,0.022449310789716948,0.02303726146765136
