Dataset,Model,KFold,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
1_ALOI,KNN,1,53.21407274895647,8.937678524290657,86.25,0.0385556859163564,0.0802675585284281,0.0512820512820512,0.1846153846153846,0.1374907493591308,0.313748836517334
1_ALOI,KNN,2,50.80348436053135,4.490195895869352,88.5,0.0670926047296581,0.1015625,0.0673575129533678,0.2063492063492063,0.107720136642456,0.0544369220733642
1_ALOI,KNN,3,57.37415283944847,4.724051974398198,88.2,0.0168777382750156,0.056,0.0358974358974358,0.1272727272727272,0.1643741130828857,0.0583219528198242
1_ALOI,KNN,4,54.71993127147765,6.193549998499994,88.25,0.0500657021573616,0.0856031128404669,0.0558375634517766,0.1833333333333333,0.1140680313110351,0.0564470291137695
1_ALOI,KNN,5,55.06684480304579,4.59815450379784,87.85,0.0206851781934936,0.0617760617760617,0.04,0.135593220338983,0.1286098957061767,0.0600512027740478
2_annthyroid,KNN,1,71.49425094136632,22.35187043314969,87.5,0.2302945166770421,0.28,0.2160493827160493,0.3977272727272727,0.0278201103210449,0.0135509967803955
2_annthyroid,KNN,2,79.95037927317838,31.062970221461832,86.11111111111111,0.246228344908398,0.3103448275862069,0.2513966480446927,0.4054054054054054,0.0280330181121826,0.0137050151824951
2_annthyroid,KNN,3,80.45175525444826,39.41854826254172,86.94444444444444,0.292933928088941,0.3472222222222222,0.2747252747252747,0.4716981132075472,0.0270030498504638,0.0136499404907226
2_annthyroid,KNN,4,71.45008605851979,20.759023915481112,84.09722222222223,0.1692861116283535,0.2442244224422442,0.193717277486911,0.3303571428571428,0.027595043182373,0.013625144958496
2_annthyroid,KNN,5,76.36490493633352,37.37205214405475,86.31944444444444,0.2667109574507768,0.3322033898305084,0.2752808988764045,0.4188034188034188,0.0282509326934814,0.0134358406066894
3_backdoor,KNN,1,97.40969129458338,88.61577508253527,89.7,0.4163220815165243,0.3354838709677419,0.203125,0.9629629629629628,0.4303381443023681,0.203305959701538
