Dataset,Model,KFold,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
1_ALOI,COPOD,1,52.03635189100305,5.556111240784816,85.5,-0.013273296830047472,0.05844155844155844,0.045,0.08333333333333333,0.02512216567993164,0.06383991241455078
1_ALOI,COPOD,2,52.363519999999994,6.463328196751135,85.25,-0.019464758763388438,0.05750798722044728,0.047872340425531915,0.072,0.024585962295532227,0.0637669563293457
1_ALOI,COPOD,3,48.23982294188862,5.319737200786231,85.25,-0.016317193896814013,0.05750798722044728,0.04477611940298507,0.08035714285714286,0.024558067321777344,0.05955696105957031
1_ALOI,COPOD,4,46.786818051784216,5.289513203592685,85.7,-0.019829252697120672,0.052980132450331126,0.042328042328042326,0.07079646017699115,0.025591135025024414,0.06403875350952148
1_ALOI,COPOD,5,55.62409502929949,6.936109719351288,84.7,0.008943000240459097,0.08383233532934131,0.06451612903225806,0.11965811965811966,0.025808095932006836,0.06142902374267578
2_annthyroid,COPOD,1,83.70527097253154,38.18530310453759,84.55074337427278,0.27912944700412085,0.3660477453580902,0.3898305084745763,0.345,0.006546974182128906,0.012321949005126953
2_annthyroid,COPOD,2,81.7477639834468,37.48148520958939,83.06399482870071,0.2984891500197565,0.39631336405529954,0.41545893719806765,0.3788546255506608,0.004559993743896484,0.012454748153686523
2_annthyroid,COPOD,3,82.82527881040892,34.67924306277416,83.2579185520362,0.26417723500756324,0.36049382716049383,0.35960591133004927,0.3613861386138614,0.0045928955078125,0.012792110443115234
2_annthyroid,COPOD,4,81.77931109791636,35.36601999494703,82.28829993535875,0.24592772060472542,0.3476190476190476,0.36683417085427134,0.33031674208144796,0.004667043685913086,0.011703729629516602
2_annthyroid,COPOD,5,82.87519343428761,38.4559193579355,82.72962483829237,0.2911734730154991,0.3917995444191344,0.3891402714932127,0.3944954128440367,0.004909038543701172,0.011974096298217773
3_backdoor,COPOD,1,80.64578947368419,13.509368988477618,87.35000000000001,0.16199729835829582,0.20689655172413793,0.1506849315068493,0.33,0.10748791694641113,0.2793700695037842
3_backdoor,COPOD,2,81.51190293349715,14.216307934663819,88.25,0.23482909370384533,0.25396825396825395,0.17391304347826086,0.47058823529411764,0.1077737808227539,0.26955103874206543
3_backdoor,COPOD,3,80.33235070368963,13.586318735916391,87.0,0.18203807417432505,0.21212121212121213,0.1446280991735537,0.3977272727272727,0.11365914344787598,0.2728610038757324
3_backdoor,COPOD,4,78.8953464784161,16.944965557262655,88.25,0.24069028180293997,0.27692307692307694,0.20361990950226244,0.4326923076923077,0.10793185234069824,0.28290605545043945
3_backdoor,COPOD,5,81.35110599883846,13.477704427130563,87.75,0.21068119977867253,0.24148606811145512,0.16956521739130434,0.41935483870967744,0.10928010940551758,0.2762329578399658
4_breastw,COPOD,1,98.96428571428572,98.95989000760986,98.37837837837839,0.9669738574436483,0.985781990521327,0.9811320754716981,0.9904761904761905,0.002843141555786133,0.0013577938079833984
4_breastw,COPOD,2,99.41176470588235,99.24529995476338,96.21621621621622,0.9269515253964375,0.96045197740113,0.9239130434782609,1.0,0.0005822181701660156,0.0012621879577636719
4_breastw,COPOD,3,99.29761904761905,99.3817292160571,97.28260869565217,0.9452426943007735,0.9751243781094527,0.9702970297029703,0.98,0.000576019287109375,0.0012769699096679688
4_breastw,COPOD,4,99.66856060606061,99.69974493217919,96.73913043478261,0.935426398439528,0.9693877551020408,0.95,0.9895833333333334,0.0006258487701416016,0.002276182174682617
4_breastw,COPOD,5,99.44470699432893,99.37715965924075,97.82608695652173,0.9565217391304348,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.000598907470703125,0.0013241767883300781
5_campaign,COPOD,1,80.76717400558391,56.84749685733696,81.6,0.4026190762408092,0.5106382978723404,0.573134328358209,0.460431654676259,0.02918100357055664,0.07784104347229004
5_campaign,COPOD,2,79.25908881730325,50.985589551976474,80.75,0.37676105180477165,0.4927536231884058,0.5358166189111748,0.4560975609756098,0.02802300453186035,0.06936097145080566
5_campaign,COPOD,3,80.56585443541965,50.955416826429534,81.35,0.3611122339808341,0.4694167852062589,0.5271565495207667,0.4230769230769231,0.02807307243347168,0.07422304153442383
5_campaign,COPOD,4,80.02278814777695,54.009347082682794,81.10000000000001,0.4047121918920382,0.5190839694656488,0.5666666666666667,0.4788732394366197,0.028649091720581055,0.08007097244262695
5_campaign,COPOD,5,80.42739224544019,56.2714993425068,83.2,0.42277393886807924,0.5172413793103449,0.594059405940594,0.4580152671755725,0.030534982681274414,0.07739996910095215
