Dataset,Model,KFold,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
1_ALOI,KNN,1,62.709449901376736,12.735473698087867,86.65,0.1003816743473978,0.15772870662460567,0.11848341232227488,0.2358490566037736,0.09850192070007324,0.25115013122558594
1_ALOI,KNN,2,63.31971093158294,19.707471096030183,86.0,0.12635350693415867,0.19540229885057472,0.16037735849056603,0.25,0.053072214126586914,0.02552199363708496
1_ALOI,KNN,3,66.90425531914893,16.345550594920187,86.05000000000001,0.13526870467919633,0.19596541786743515,0.14977973568281938,0.2833333333333333,0.0553128719329834,0.027621984481811523
1_ALOI,KNN,4,62.83934982819741,10.902161175506542,85.95,0.05078637823633144,0.11912225705329153,0.09405940594059406,0.1623931623931624,0.055251359939575195,0.029983997344970703
1_ALOI,KNN,5,60.885143342196955,7.851930053415399,85.75,0.032013455480874704,0.10094637223974763,0.0784313725490196,0.1415929203539823,0.05308985710144043,0.027314186096191406
2_annthyroid,KNN,1,76.1338829206641,45.33414280723985,84.29217840982547,0.3264947908009151,0.4172661870503597,0.41626794258373206,0.4182692307692308,0.014650821685791016,0.008094072341918945
2_annthyroid,KNN,2,72.45462377735787,38.322966682292716,81.31868131868131,0.22461176557061419,0.3325635103926097,0.31718061674008813,0.34951456310679613,0.014001131057739258,0.0076749324798583984
2_annthyroid,KNN,3,78.2080753273828,48.913936916322484,82.93471234647706,0.32679318984887795,0.4260869565217391,0.4049586776859504,0.44954128440366975,0.014016866683959961,0.008296012878417969
2_annthyroid,KNN,4,73.30412793389607,34.39873355061137,82.15901745313509,0.25469390453765073,0.3581395348837209,0.35,0.36666666666666664,0.013602733612060547,0.007673025131225586
2_annthyroid,KNN,5,75.27889514615178,44.27029622743879,83.2470892626132,0.29472896490171685,0.3905882352941176,0.41708542713567837,0.3672566371681416,0.013617277145385742,0.007832765579223633
3_backdoor,KNN,1,97.06012506012506,93.66271054197524,90.4,0.5524137973788233,0.5223880597014925,0.3595890410958904,0.9545454545454546,0.16900086402893066,0.0868232250213623
3_backdoor,KNN,2,92.6111320517653,84.59486849202735,89.85,0.5015432040072948,0.4781491002570694,0.3274647887323944,0.8857142857142857,0.17349457740783691,0.08740401268005371
